OBJECTID_1,CRASH_NUMB,CITY_TOWN_,CRASH_DATE,CRASH_DA_1,CRASH_STAT,CRASH_SEVE,MAX_INJR_S,NUMB_VEHC,NUMB_NONFA,NUMB_FATAL,POLC_AGNCY,MANR_COLL_,VEHC_MNVR_,VEHC_TRVL_,VEHC_SEQ_E,AMBNT_LIGH,WEATH_COND,ROAD_SURF_,FIRST_HRMF,MOST_HRMFL,DRVR_CNTRB,VEHC_CONFI,STREET_NUM,RDWY,DIST_DIRC_,NEAR_INT_R,MM_RTE,DIST_DIR_1,MILEMARKER,EXIT_RTE,DIST_DIR_2,EXIT_NUMB,DIST_DIR_3,LANDMARK,RDWY_JNCT_,TRAF_CNTRL,TRAFY_DESC,JURISDICTN,FIRST_HR_1,NON_MTRST_,NON_MTRS_1,NON_MTRS_2,IS_GEOCODE,GEOCODING_,X,Y,LAT,LON,RMV_DOC_ID,CRASH_RPT_,YEAR,AGE_DRVR_Y,AGE_DRVR_O,AGE_NONMTR,AGE_NONM_1,DRVR_DISTR,DISTRICT_N,RPA_ABBR,VEHC_EMER_,VEHC_TOWED,CNTY_NAME,FMCSA_RPTB,FMCSA_RP_1,HIT_RUN_DE,LCLTY_NAME,ROAD_CNTRB,SCHL_BUS_R,SPEED_LIMI,TRAF_CNT_1,WORK_ZONE_,AADT,AADT_YEAR,PK_PCT_SUT,AV_PCT_SUT,PK_PCT_CT,AV_PCT_CT,CURB,TRUCK_RTE,LT_SIDEWLK,RT_SIDEWLK,SHLDR_LT_W,SHLDR_LT_T,SURFACE_WD,SURFACE_TP,SHLDR_RT_W,SHLDR_RT_T,NUM_LANES,OPP_LANES,MED_WIDTH,MED_TYPE,URBAN_TYPE,F_CLASS,URBAN_AREA,FD_AID_RTE,FACILITY,OPERATION,CONTROL,PEAK_LANE,SPEED_LIM,STREETNAME,FROMSTREET,TOSTREETNA,CITY,STRUCT_CND,TERRAIN,URBAN_LOC_,AADT_DERIV,STATN_NUM,OP_DIR_SL,SHLDR_UL_T,SHLDR_UL_W,T_EXC_TYPE,T_EXC_TIME,F_F_CLASS,VEHC_UNIT_,ALC_SUSPD_,DRIVER_AGE,DRVR_CNT_1,DRIVER_DIS,DRVR_LCN_S,DRUG_SUSPD,EMERGENCY_,FMCSA_RP_2,HAZ_MAT_PL,MAX_INJR_1,MOST_HRMF_,TOTAL_OCCP,VEHC_MANR_,VEHC_CONFG,VEHC_MOST_,OWNER_ADDR,OWNER_AD_1,VEHC_REG_S,VEHC_REG_T,VEHC_SEQ_1,VEHC_TOW_1,VEHICLE_MA,VEHICLE_MO,VEHICLE_VI,DRIVER_VIO,NON_MTRS_3,NON_MTRS_4,NON_MTRS_5,NON_MTRS_6,NON_MTRS_7,NON_MTRS_8,TRAFFIC_CO,SHAPE_1
0,5347941,WORCESTER,01/12/2024,1/12/2024,Open,Property damage only (none injured),No Apparent Injury (O),1,0,0,State police,Single vehicle crash,V1: Turning right,V1: N,V1:(Collision with guardrail),Daylight,Clear,Dry,Collision with guardrail,V1:(Collision with guardrail),D1: (Made an improper turn),"V1:(Light truck(van, mini-van, pickup, sport utility))",,,,,,,,146,,20,,,Off-ramp,No controls,"Two-way, divided, positive median barrier",Massachusetts Department of Transportation,Roadside,,,,Yes,Exit Number,176259.876113000000000,886890.561618000000000,42.232113429999900,-71.787599009999900,PW20244366877,2024-0C2-000347,2024,45-54,45-54,,,"D1: Other activity, electronic device",3,CMRPC,V1:(No),"V1:(Yes, other reason not disabled)",WORCESTER,"V1:(No, not federally reportable)","No, not federally reportable",No hit and run,,None,"No, school bus not involved",50,Not reported,No,13024,2020,0.254,363,0.084,150,None,,0,0,2,Hardened bituminous mix or penetration,24,Bituminous concrete road,10,Hardened bituminous mix or penetration,2,2,6,Positive Barrier ΓÇô rigid,Large Urbanized Area,Rural or urban principal arterial,Worcester (MA-CT),,Mainline roadway,Two-way traffic,Full Access Control,,55,PURPLE HEART HIGHWAY,,INTERSTATE 290,WORCESTER,Good,Level Terrain,,,,0,0,0,,,Principal Arterial - Other Freeways or Expressways,1,No,47,"DCC1:Made an improper turn, DCC2:Not reported","Other activity, electronic device",MA,No,No,"No, not federally reportable",Not reported,No Apparent Injury (O),Collision with guardrail,1,Turning right,"Light truck(van, mini-van, pickup, sport utility)","MDA1:Center front, MDA2:Left side, MDA3:Left front",SACRAMENTO,CA,MA,PAN,SEQ1:Collision with guardrail,"Yes, other reason not disabled",NISS,PATHFINDER,5N1DR3CD5PC231987,V1: (89-4B-A),,,,,,,,
0,5349867,WORCESTER,01/02/2024,1/2/2024,Open,Non-fatal injury,Suspected Minor Injury (B),3,3,0,Local police,Angle,V1: Parked / V2: Travelling straight ahead / V3: Travelling straight ahead,V1:    / V2: E  / V3: N,"V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),(Collision with parked motor vehicle) V3:(Collision with motor vehicle in traffic)",Daylight,Cloudy,Dry,Collision with motor vehicle in traffic,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic) / V3:(Collision with motor vehicle in traffic),D1: (No improper driving)  / D2: (Unknown)  / D3: (Unknown),"V1:(Light truck(van, mini-van, pickup, sport utility)) / V2:(Light truck(van, mini-van, pickup, sport utility)) / V3:(Light truck(van, mini-van, pickup, sport utility))",,FOX STREET / JEFFERSON STREET,,,,,,,,,,,Four-way intersection,Stop signs,"Two-way, not divided",City or Town accepted road,Roadway,,,,Yes,At Intersection,175692.562300000000000,889283.249900000000000,42.253637249999900,-71.794571759999900,PR20244368919,24-000457,2024,25-34,25-34,,,D1: Not Distracted,3,CMRPC,V1:(No) / V2:(No) / V3:(No),"V1:(Unknown) / V2:(Yes, vehicle or trailer disabled) / V3:(Yes, vehicle or trailer disabled)",WORCESTER,"V1:(No, not federally reportable) / V2:(No, not federally reportable) / V3:(No, not federally reportable)","No, not federally reportable",No hit and run,,Unknown,"No, school bus not involved",30,"Yes, device functioning",No,682,,,,,,Both sides,,10,10,0,No Shoulder,30,Bituminous concrete road,0,No Shoulder,2,0,0,None,Large Urbanized Area,Local,Worcester (MA-CT),,Mainline roadway,Two-way traffic,No Access Control,,,FOX STREET,DORCHESTER STREET,DEAD END,WORCESTER,Fair,Level Terrain,,,,,0,0,,,Local,1,No,0,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,,No,No,"No, not federally reportable",Not reported,Unknown,Collision with motor vehicle in traffic,1,Parked,"Light truck(van, mini-van, pickup, sport utility)","MDA1:Left side, MDA2:Left front",WORCESTER,MA,MA,PAN,SEQ1:Collision with motor vehicle in traffic,Unknown,TOYT,,5TDBZRFH7HS463424,,,,,,,,,
0,5349867,WORCESTER,01/02/2024,1/2/2024,Open,Non-fatal injury,Suspected Minor Injury (B),3,3,0,Local police,Angle,V1: Parked / V2: Travelling straight ahead / V3: Travelling straight ahead,V1:    / V2: E  / V3: N,"V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),(Collision with parked motor vehicle) V3:(Collision with motor vehicle in traffic)",Daylight,Cloudy,Dry,Collision with motor vehicle in traffic,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic) / V3:(Collision with motor vehicle in traffic),D1: (No improper driving)  / D2: (Unknown)  / D3: (Unknown),"V1:(Light truck(van, mini-van, pickup, sport utility)) / V2:(Light truck(van, mini-van, pickup, sport utility)) / V3:(Light truck(van, mini-van, pickup, sport utility))",,FOX STREET / JEFFERSON STREET,,,,,,,,,,,Four-way intersection,Stop signs,"Two-way, not divided",City or Town accepted road,Roadway,,,,Yes,At Intersection,175692.562300000000000,889283.249900000000000,42.253637249999900,-71.794571759999900,PR20244368919,24-000457,2024,25-34,25-34,,,D1: Not Distracted,3,CMRPC,V1:(No) / V2:(No) / V3:(No),"V1:(Unknown) / V2:(Yes, vehicle or trailer disabled) / V3:(Yes, vehicle or trailer disabled)",WORCESTER,"V1:(No, not federally reportable) / V2:(No, not federally reportable) / V3:(No, not federally reportable)","No, not federally reportable",No hit and run,,Unknown,"No, school bus not involved",30,"Yes, device functioning",No,682,,,,,,Both sides,,10,10,0,No Shoulder,30,Bituminous concrete road,0,No Shoulder,2,0,0,None,Large Urbanized Area,Local,Worcester (MA-CT),,Mainline roadway,Two-way traffic,No Access Control,,,FOX STREET,DORCHESTER STREET,DEAD END,WORCESTER,Fair,Level Terrain,,,,,0,0,,,Local,2,No,32,"DCC1:Unknown, DCC2:Not reported",Unknown,MA,No,No,"No, not federally reportable",Not reported,Suspected Minor Injury (B),Collision with motor vehicle in traffic,2,Travelling straight ahead,"Light truck(van, mini-van, pickup, sport utility)","MDA1:Center front, MDA2:Right front, MDA3:Right side",WORCESTER,MA,MA,PAN,"SEQ1:Collision with motor vehicle in traffic, SEQ2:Collision with parked motor vehicle","Yes, vehicle or trailer disabled",NISS,,5N1AT2MV7GC847079,,,,,,,,,
0,5349867,WORCESTER,01/02/2024,1/2/2024,Open,Non-fatal injury,Suspected Minor Injury (B),3,3,0,Local police,Angle,V1: Parked / V2: Travelling straight ahead / V3: Travelling straight ahead,V1:    / V2: E  / V3: N,"V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),(Collision with parked motor vehicle) V3:(Collision with motor vehicle in traffic)",Daylight,Cloudy,Dry,Collision with motor vehicle in traffic,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic) / V3:(Collision with motor vehicle in traffic),D1: (No improper driving)  / D2: (Unknown)  / D3: (Unknown),"V1:(Light truck(van, mini-van, pickup, sport utility)) / V2:(Light truck(van, mini-van, pickup, sport utility)) / V3:(Light truck(van, mini-van, pickup, sport utility))",,FOX STREET / JEFFERSON STREET,,,,,,,,,,,Four-way intersection,Stop signs,"Two-way, not divided",City or Town accepted road,Roadway,,,,Yes,At Intersection,175692.562300000000000,889283.249900000000000,42.253637249999900,-71.794571759999900,PR20244368919,24-000457,2024,25-34,25-34,,,D1: Not Distracted,3,CMRPC,V1:(No) / V2:(No) / V3:(No),"V1:(Unknown) / V2:(Yes, vehicle or trailer disabled) / V3:(Yes, vehicle or trailer disabled)",WORCESTER,"V1:(No, not federally reportable) / V2:(No, not federally reportable) / V3:(No, not federally reportable)","No, not federally reportable",No hit and run,,Unknown,"No, school bus not involved",30,"Yes, device functioning",No,682,,,,,,Both sides,,10,10,0,No Shoulder,30,Bituminous concrete road,0,No Shoulder,2,0,0,None,Large Urbanized Area,Local,Worcester (MA-CT),,Mainline roadway,Two-way traffic,No Access Control,,,FOX STREET,DORCHESTER STREET,DEAD END,WORCESTER,Fair,Level Terrain,,,,,0,0,,,Local,3,No,27,"DCC1:Unknown, DCC2:Not reported",Unknown,MA,No,No,"No, not federally reportable",Not reported,Suspected Minor Injury (B),Collision with motor vehicle in traffic,1,Travelling straight ahead,"Light truck(van, mini-van, pickup, sport utility)","MDA1:Center front, MDA2:Left side, MDA3:Left front",SAUGUS,MA,MA,PAN,SEQ1:Collision with motor vehicle in traffic,"Yes, vehicle or trailer disabled",JEEP,,1J4GL48K73W569023,,,,,,,,,
0,5350758,WORCESTER,01/01/2024,1/1/2024,Open,Property damage only (none injured),No Apparent Injury (O),2,0,0,Local police,Unknown,V1: Parked / V2: Not reported,V1: N  / V2:,V1:(Collision with parked motor vehicle),Daylight,Clear,Dry,Collision with parked motor vehicle,V1:(Collision with parked motor vehicle),D1: (No improper driving),V1:(Passenger car) / V2:(Unknown vehicle configuration),2,BLAKE STREET Rte,,,,,,,,,,,Not at junction,No controls,"Two-way, not divided",City or Town accepted road,Roadway,,,,Yes,At Address,175702.445027000000000,889483.310566000000000,42.255438679999900,-71.794460369999900,PR20234369880,24-000190,2024,45-54,45-54,,,D1: Not Distracted,3,CMRPC,V1:(No),V1:(No),WORCESTER,"V1:(No, not federally reportable) / V2:(No, not federally reportable)","No, not federally reportable","Yes, hit and run",,None,"No, school bus not involved",0,"No, device not functioning",No,682,,,,,,Both sides,,5,5,0,No Shoulder,33,Bituminous concrete road,0,No Shoulder,2,0,0,None,Large Urbanized Area,Local,Worcester (MA-CT),,Mainline roadway,Two-way traffic,No Access Control,,,BLAKE STREET,FOX STREET,HARRISON STREET,WORCESTER,Fair,Rolling Terrain,,,,,0,0,,,Local,1,No,46,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,MA,No,No,"No, not federally reportable",Not reported,No Apparent Injury (O),Collision with parked motor vehicle,1,Parked,Passenger car,MDA1:Left side,WORCESTER,MA,MA,PAN,SEQ1:Collision with parked motor vehicle,No,TOYT,,4T4BF1FK9FR513000,,,,,,,,,
0,5350758,WORCESTER,01/01/2024,1/1/2024,Open,Property damage only (none injured),No Apparent Injury (O),2,0,0,Local police,Unknown,V1: Parked / V2: Not reported,V1: N  / V2:,V1:(Collision with parked motor vehicle),Daylight,Clear,Dry,Collision with parked motor vehicle,V1:(Collision with parked motor vehicle),D1: (No improper driving),V1:(Passenger car) / V2:(Unknown vehicle configuration),2,BLAKE STREET Rte,,,,,,,,,,,Not at junction,No controls,"Two-way, not divided",City or Town accepted road,Roadway,,,,Yes,At Address,175702.445027000000000,889483.310566000000000,42.255438679999900,-71.794460369999900,PR20234369880,24-000190,2024,45-54,45-54,,,D1: Not Distracted,3,CMRPC,V1:(No),V1:(No),WORCESTER,"V1:(No, not federally reportable) / V2:(No, not federally reportable)","No, not federally reportable","Yes, hit and run",,None,"No, school bus not involved",0,"No, device not functioning",No,682,,,,,,Both sides,,5,5,0,No Shoulder,33,Bituminous concrete road,0,No Shoulder,2,0,0,None,Large Urbanized Area,Local,Worcester (MA-CT),,Mainline roadway,Two-way traffic,No Access Control,,,BLAKE STREET,FOX STREET,HARRISON STREET,WORCESTER,Fair,Rolling Terrain,,,,,0,0,,,Local,2,Not reported,0,DCC1:Not reported,Not reported,,Not reported,Not reported,"No, not federally reportable",Not reported,Unknown,Not reported,1,Not reported,Unknown vehicle configuration,,,,NU,,,Not reported,,,,,,,,,,,,
0,5350123,WORCESTER,01/16/2024,1/16/2024,Open,Property damage only (none injured),No Apparent Injury (O),1,0,0,State police,Single vehicle crash,V1: Slowing or stopped in traffic,V1: W,"V1:(Collision with motor vehicle in traffic),(Collision with guardrail)",Daylight,Snow,Snow,Collision with guardrail,V1:(Collision with guardrail),D1: (Failure to keep in proper lane or running off road),"V1:(Light truck(van, mini-van, pickup, sport utility))",,,,,,,,290,,18,,,Off-ramp,No controls,"Two-way, divided, positive median barrier",Massachusetts Department of Transportation,Roadside,,,,Yes,Exit Number,175771.814346000000000,889823.025693000000000,42.258499270000000,-71.793633869999900,PW20244369193,2024-0C6-000439,2024,21-24,21-24,,,D1: Not Distracted,3,CMRPC,V1:(No),"V1:(Yes, other reason not disabled)",WORCESTER,"V1:(No, not federally reportable)","No, not federally reportable",No hit and run,,"Road surface condition (wet, icy, snow, slush, etc.)","No, school bus not involved",25,Not reported,No,115515,2014,1.301,14788,0.372,4404,None,,0,0,1,Hardened bituminous mix or penetration,54,Bituminous concrete road,1,Hardened bituminous mix or penetration,4,3,4,Positive Barrier ΓÇô rigid,Large Urbanized Area,Interstate,Worcester (MA-CT),,Mainline roadway,Two-way traffic,Full Access Control,3,50,INTERSTATE 290,AUBURN TOWN LINE,SHREWSBURY TOWN LINE,WORCESTER,Good,Level Terrain,,Grown,22,0,0,0,,,Interstate,1,No,21,"DCC1:Failure to keep in proper lane or running off road, DCC2:Not reported",Not Distracted,MA,No,No,"No, not federally reportable",Not reported,No Apparent Injury (O),Collision with guardrail,1,Slowing or stopped in traffic,"Light truck(van, mini-van, pickup, sport utility)","MDA1:Center front, MDA2:Left rear",WORCESTER,MA,MA,PAN,"SEQ1:Collision with motor vehicle in traffic, SEQ2:Collision with guardrail","Yes, other reason not disabled",TOYT,4RUNNER,JTEZU14R18K012650,V1: (89-4A),,,,,,,,
0,5350121,WORCESTER,01/11/2024,1/11/2024,Open,Property damage only (none injured),No Apparent Injury (O),2,0,0,State police,Rear-end,V1: Slowing or stopped in traffic / V2: Slowing or stopped in traffic,V1: E  / V2: E,V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),Dark - lighted roadway,Clear,Dry,Collision with motor vehicle in traffic,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic),D1: (Followed too closely)  / D2: (No improper driving),V1:(Passenger car) / V2:(Passenger car),,,,,,,,290,,22,,,Not at junction,No controls,"Two-way, divided, positive median barrier",Massachusetts Department of Transportation,Roadway,,,,Yes,Exit Number,175444.753876000000000,892553.641299000000000,42.283072509999900,-71.797713160000000,PW20244369190,2024-0C6-000295,2024,25-34,45-54,,,D1: Not Distracted / D2: Not Distracted,3,CMRPC,V1:(No) / V2:(No),"V1:(Yes, vehicle or trailer disabled) / V2:(Yes, other reason not disabled)",WORCESTER,"V1:(No, not federally reportable) / V2:(No, not federally reportable)","No, not federally reportable",No hit and run,,None,"No, school bus not involved",50,Not reported,No,119214,2020,0.151,2741,0.197,6795,None,,0,0,2,Hardened bituminous mix or penetration,36,Bituminous concrete road,6,Hardened bituminous mix or penetration,3,4,15,Positive Barrier ΓÇô rigid,Large Urbanized Area,Interstate,Worcester (MA-CT),,Mainline roadway,Two-way traffic,Full Access Control,3,50,INTERSTATE 290,AUBURN TOWN LINE,SHREWSBURY TOWN LINE,WORCESTER,Good,Level Terrain,,Actual,,0,0,0,,,Interstate,1,No,25,"DCC1:Followed too closely, DCC2:Not reported",Not Distracted,MA,No,No,"No, not federally reportable",Not reported,No Apparent Injury (O),Collision with motor vehicle in traffic,1,Slowing or stopped in traffic,Passenger car,MDA1:Center front,RUTLAND,MA,MA,PAN,SEQ1:Collision with motor vehicle in traffic,"Yes, vehicle or trailer disabled",VOLK,JETTA,3VWRA71K69M087889,V1: (720 906-B),,,,,,,,
0,5350121,WORCESTER,01/11/2024,1/11/2024,Open,Property damage only (none injured),No Apparent Injury (O),2,0,0,State police,Rear-end,V1: Slowing or stopped in traffic / V2: Slowing or stopped in traffic,V1: E  / V2: E,V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),Dark - lighted roadway,Clear,Dry,Collision with motor vehicle in traffic,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic),D1: (Followed too closely)  / D2: (No improper driving),V1:(Passenger car) / V2:(Passenger car),,,,,,,,290,,22,,,Not at junction,No controls,"Two-way, divided, positive median barrier",Massachusetts Department of Transportation,Roadway,,,,Yes,Exit Number,175444.753876000000000,892553.641299000000000,42.283072509999900,-71.797713160000000,PW20244369190,2024-0C6-000295,2024,25-34,45-54,,,D1: Not Distracted / D2: Not Distracted,3,CMRPC,V1:(No) / V2:(No),"V1:(Yes, vehicle or trailer disabled) / V2:(Yes, other reason not disabled)",WORCESTER,"V1:(No, not federally reportable) / V2:(No, not federally reportable)","No, not federally reportable",No hit and run,,None,"No, school bus not involved",50,Not reported,No,119214,2020,0.151,2741,0.197,6795,None,,0,0,2,Hardened bituminous mix or penetration,36,Bituminous concrete road,6,Hardened bituminous mix or penetration,3,4,15,Positive Barrier ΓÇô rigid,Large Urbanized Area,Interstate,Worcester (MA-CT),,Mainline roadway,Two-way traffic,Full Access Control,3,50,INTERSTATE 290,AUBURN TOWN LINE,SHREWSBURY TOWN LINE,WORCESTER,Good,Level Terrain,,Actual,,0,0,0,,,Interstate,2,No,54,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,MA,No,No,"No, not federally reportable",Not reported,No Apparent Injury (O),Collision with motor vehicle in traffic,1,Slowing or stopped in traffic,Passenger car,MDA1:Center rear,MILFORD,MA,MA,PAN,SEQ1:Collision with motor vehicle in traffic,"Yes, other reason not disabled",NISS,VERSA,3N1CN7AP8GL869044,V1: (720 906-B),,,,,,,,
0,5350120,WORCESTER,01/02/2024,1/2/2024,Open,Property damage only (none injured),No Apparent Injury (O),3,0,0,State police,Rear-end,V1: Travelling straight ahead / V2: Travelling straight ahead / V3: Slowing or stopped in traffic,V1: E  / V2: E  / V3: E,V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic) V3:(Collision with motor vehicle in traffic),Dark - lighted roadway,Clear,Dry,Collision with motor vehicle in traffic,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic) / V3:(Collision with motor vehicle in traffic),D1: (Followed too closely)  / D2: (Followed too closely)  / D3: (No improper driving),V1:(Passenger car) / V2:(Passenger car) / V3:(Passenger car),,,,,,,,290,,18,,,Not at junction,No controls,"Two-way, divided, positive median barrier",Massachusetts Department of Transportation,Roadway,,,,Yes,Exit Number,175672.096319000000000,889554.611019000000000,42.256079649999900,-71.794831149999900,PW20244369189,2024-0C6-000033,2024,21-24,35-44,,,D1: Not Distracted / D2: Not Distracted / D3: Not Distracted,3,CMRPC,V1:(No) / V2:(No) / V3:(No),"V1:(Yes, other reason not disabled) / V2:(Yes, vehicle or trailer disabled) / V3:(Yes, vehicle or trailer disabled)",WORCESTER,"V1:(No, not federally reportable) / V2:(No, not federally reportable) / V3:(No, not federally reportable)","No, not federally reportable",No hit and run,,None,"No, school bus not involved",50,Not reported,No,110582,2020,0.178,2543,0.348,6305,Right side only,,0,0,2,Hardened bituminous mix or penetration,36,Bituminous concrete road,10,Hardened bituminous mix or penetration,3,3,11,Positive Barrier ΓÇô rigid,Large Urbanized Area,Interstate,Worcester (MA-CT),,Mainline roadway,Two-way traffic,Full Access Control,3,50,INTERSTATE 290,AUBURN TOWN LINE,SHREWSBURY TOWN LINE,WORCESTER,Good,Level Terrain,,Pulled back from HPMS network estimation routine,,0,0,0,,,Interstate,1,No,41,"DCC1:Followed too closely, DCC2:Not reported",Not Distracted,MA,No,No,"No, not federally reportable",Not reported,No Apparent Injury (O),Collision with motor vehicle in traffic,1,Travelling straight ahead,Passenger car,"MDA1:Right front, MDA2:Right side, MDA3:Right rear",WORCESTER,MA,MA,PAN,SEQ1:Collision with motor vehicle in traffic,"Yes, other reason not disabled",FORD,FOCUS,1FADP3F24JL254338,V1: (720 906-B) / V2: (720 906-B),,,,,,,,
0,5350120,WORCESTER,01/02/2024,1/2/2024,Open,Property damage only (none injured),No Apparent Injury (O),3,0,0,State police,Rear-end,V1: Travelling straight ahead / V2: Travelling straight ahead / V3: Slowing or stopped in traffic,V1: E  / V2: E  / V3: E,V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic) V3:(Collision with motor vehicle in traffic),Dark - lighted roadway,Clear,Dry,Collision with motor vehicle in traffic,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic) / V3:(Collision with motor vehicle in traffic),D1: (Followed too closely)  / D2: (Followed too closely)  / D3: (No improper driving),V1:(Passenger car) / V2:(Passenger car) / V3:(Passenger car),,,,,,,,290,,18,,,Not at junction,No controls,"Two-way, divided, positive median barrier",Massachusetts Department of Transportation,Roadway,,,,Yes,Exit Number,175672.096319000000000,889554.611019000000000,42.256079649999900,-71.794831149999900,PW20244369189,2024-0C6-000033,2024,21-24,35-44,,,D1: Not Distracted / D2: Not Distracted / D3: Not Distracted,3,CMRPC,V1:(No) / V2:(No) / V3:(No),"V1:(Yes, other reason not disabled) / V2:(Yes, vehicle or trailer disabled) / V3:(Yes, vehicle or trailer disabled)",WORCESTER,"V1:(No, not federally reportable) / V2:(No, not federally reportable) / V3:(No, not federally reportable)","No, not federally reportable",No hit and run,,None,"No, school bus not involved",50,Not reported,No,110582,2020,0.178,2543,0.348,6305,Right side only,,0,0,2,Hardened bituminous mix or penetration,36,Bituminous concrete road,10,Hardened bituminous mix or penetration,3,3,11,Positive Barrier ΓÇô rigid,Large Urbanized Area,Interstate,Worcester (MA-CT),,Mainline roadway,Two-way traffic,Full Access Control,3,50,INTERSTATE 290,AUBURN TOWN LINE,SHREWSBURY TOWN LINE,WORCESTER,Good,Level Terrain,,Pulled back from HPMS network estimation routine,,0,0,0,,,Interstate,2,No,32,"DCC1:Followed too closely, DCC2:Not reported",Not Distracted,RI,No,No,"No, not federally reportable",Not reported,No Apparent Injury (O),Collision with motor vehicle in traffic,1,Travelling straight ahead,Passenger car,"MDA1:Center front, MDA2:Right front, MDA3:Left front",CRANSTON,RI,RI,PAN,SEQ1:Collision with motor vehicle in traffic,"Yes, vehicle or trailer disabled",HONDA,,,V1: (720 906-B) / V2: (720 906-B),,,,,,,,
